Generation;Fitness
[1]; 2,23029
[2]; 0,45473
[3]; 0,78555
[4]; 0,28016
[5]; 0,25452
[6]; 0,32594
[7]; 0,21912
[8]; 0,1117
[9]; 0,07019
[10]; 0,01282
[11]; 0,01648
[12]; 0,00916
[13]; 0,00549
[14]; 0,00549
[15]; 0,00549
[16]; 0,00549
[17]; 0,00549
[18]; 0,00549
[19]; 0,00549
[20]; 0,00549
[21]; 0,00549
[22]; 0,00549
[23]; 0,00549
[24]; 0,00549
[25]; 0,00549
[26]; 0,00549
[27]; 0,00549
[28]; 0,00549
[29]; 0,00549
[30]; 0,00549
[31]; 0,00549
[32]; 0,00549
[33]; 0,00549
[34]; 0,00549
[35]; 0,00549
[36]; 0,00549
[37]; 0,00549
[38]; 0,00549
[39]; 0,00549
[40]; 0,00549
[41]; 0,00549
[42]; 0,00549
[43]; 0,00549
[44]; 0,00549
[45]; 0,00549
[46]; 0,00549
[47]; 0,00549
[48]; 0,00549
[49]; 0,00549
[50]; 0,00549
[51]; 0,00549
